full_route_case_id,tool_id,k,intermediate_smiles,upstream_true_node,downstream_true_node,original_pred_depth,shortest_predicted_path
FR-BBD3-PARENT-c1019,eclipse_noec,3,OSc1nc2ccccc2s1,Sc1nc2ccccc2s1,O=S(=O)([O-])c1nc2ccccc2s1,2,Sc1nc2ccccc2s1->c1ccc2sc(SSc3nc4ccccc4s3)nc2c1->OSc1nc2ccccc2s1->O=S(=O)([O-])c1nc2ccccc2s1
FR-BBD3-PARENT-c1066,eclipse_noec,3,CC1CC(=O)C(C(C)C)=C(O)C1,CC1CC=C(C(C)C)C(=O)C1,CC1CC(=O)C(C(C)C)C(O)C1,2,CC1CC=C(C(C)C)C(=O)C1->CC1CC(=O)C(C(C)C)=C(O)C1->CC1CC(=O)C(C(C)C)C(O)C1
FR-BBD3-PARENT-c1094,eclipse_noec,3,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)[nH]c21,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,3,Cn1c(=O)c2c(ncn2C)n(C)c1=O->Cn1cnc2c1c(=O)[nH]c(=O)n2C->Cn1c(=O)[nH]c(=O)c2[nH]cnc21->Cn1c(=O)[nH]c(=O)c2[nH]c(=O)[nH]c21->Cn1c(=O)[nH]c(=O)c2[nH]c(=O)n(C)c21->Cn1c(=O)c2[nH]c(=O)n(C)c2n(C)c1=O->Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O
FR-BBD3-PARENT-c1094,eclipse_noec,3,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)n(C)c21,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,4,Cn1c(=O)c2c(ncn2C)n(C)c1=O->Cn1cnc2c1c(=O)[nH]c(=O)n2C->Cn1c(=O)[nH]c(=O)c2[nH]cnc21->Cn1c(=O)[nH]c(=O)c2[nH]c(=O)[nH]c21->Cn1c(=O)[nH]c(=O)c2[nH]c(=O)n(C)c21->Cn1c(=O)c2[nH]c(=O)n(C)c2n(C)c1=O->Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O
FR-BBD3-PARENT-c1094,eclipse_noec,3,Cn1c(=O)c2[nH]c(=O)n(C)c2n(C)c1=O,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,5,Cn1c(=O)c2c(ncn2C)n(C)c1=O->Cn1cnc2c1c(=O)[nH]c(=O)n2C->Cn1c(=O)[nH]c(=O)c2[nH]cnc21->Cn1c(=O)[nH]c(=O)c2[nH]c(=O)[nH]c21->Cn1c(=O)[nH]c(=O)c2[nH]c(=O)n(C)c21->Cn1c(=O)c2[nH]c(=O)n(C)c2n(C)c1=O->Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O
FR-BBD3-PARENT-c1188,eclipse_noec,3,C=C1C(COS(=O)(=O)[O-])C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,C=C1C(CO)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,2,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl->O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl->C=C1C(COS(=O)(=O)[O-])C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl->C=C1C(CO)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
FR-BBD3-PARENT-c1267,eclipse_noec,3,COC(=O)c1cccc(CO)c1,COC(=O)c1cccc(C(=O)[O-])c1,O=C([O-])c1cccc(C(=O)[O-])c1,1,COC(=O)c1cccc(C(=O)[O-])c1->COC(=O)c1cccc(CO)c1->COCc1cccc(C(=O)[O-])c1->O=C([O-])c1cccc(C(=O)[O-])c1
FR-BBD3-PARENT-c1267,eclipse_noec,3,COCc1cccc(C(=O)[O-])c1,COC(=O)c1cccc(C(=O)[O-])c1,O=C([O-])c1cccc(C(=O)[O-])c1,2,COC(=O)c1cccc(C(=O)[O-])c1->COC(=O)c1cccc(CO)c1->COCc1cccc(C(=O)[O-])c1->O=C([O-])c1cccc(C(=O)[O-])c1
FR-BBD3-PARENT-c1296,eclipse_noec,3,Cc1nnc(-c2ccccc2)c(=O)[nH]1,Cc1nnc(-c2ccccc2)c(=O)n1N,CC(=O)NN=C(C(=O)[O-])c1ccccc1,1,Cc1nnc(-c2ccccc2)c(=O)n1N->Cc1nnc(-c2ccccc2)c(=O)[nH]1->CC(=O)NN=C(C(=O)[O-])c1ccccc1
FR-BBD3-PARENT-c1481,eclipse_noec,3,CO.COP(=O)([O-])[O-],COP(=O)([O-])[O-],O=P([O-])([O-])[O-],3,COP(=O)([O-])[O-]->CO.COP(=O)([O-])[O-]->O=P([O-])([O-])[O-]
FR-BBD3-CAND-c0257,eclipse_noec,3,Nc1nc(NC2CC2)nc(N)[n+]1[O-],Nc1nc(N)nc(NC2CC2)n1,Nc1nc(O)nc(NC2CC2)n1,1,Nc1nc(N)nc(NC2CC2)n1->Nc1nc(NC2CC2)nc(N)[n+]1[O-]->Nc1nc(NC2CC2)[n+]([O-])c(=O)[nH]1->Nc1nc(O)nc(NC2CC2)n1
FR-BBD3-CAND-c0257,eclipse_noec,3,Nc1nc(NC2CC2)[n+]([O-])c(=O)[nH]1,Nc1nc(N)nc(NC2CC2)n1,Nc1nc(O)nc(NC2CC2)n1,2,Nc1nc(N)nc(NC2CC2)n1->Nc1nc(NC2CC2)nc(N)[n+]1[O-]->Nc1nc(NC2CC2)[n+]([O-])c(=O)[nH]1->Nc1nc(O)nc(NC2CC2)n1
FR-BBD3-CAND-c0141,eclipse_noec,3,ClC1=CC(Cl)C(Cl)C(Cl)C1,ClC1=CC(Cl)C(Cl)C(Cl)C1Cl,Clc1ccc(Cl)c(Cl)c1,2,ClC1=CC(Cl)C(Cl)C(Cl)C1Cl->ClC1=CC(Cl)C(Cl)C(Cl)C1->Clc1cc(Cl)c(Cl)c(Cl)c1->Clc1ccc(Cl)c(Cl)c1
FR-BBD3-CAND-c0141,eclipse_noec,3,Clc1cc(Cl)c(Cl)c(Cl)c1,ClC1=CC(Cl)C(Cl)C(Cl)C1Cl,Clc1ccc(Cl)c(Cl)c1,2,ClC1=CC(Cl)C(Cl)C(Cl)C1Cl->ClC1=CC(Cl)C(Cl)C(Cl)C1->Clc1cc(Cl)c(Cl)c(Cl)c1->Clc1ccc(Cl)c(Cl)c1
FR-BBD3-CAND-c1570,eclipse_noec,3,O=C([O-])CC(=O)[O-],O=C([O-])CC(NC(CC(=O)[O-])C(=O)[O-])C(=O)[O-],O=C([O-])C=CC(=O)[O-],2,O=C([O-])CC(NC(CC(=O)[O-])C(=O)[O-])C(=O)[O-]->NC(CC(=O)[O-])C(=O)[O-]->O=C([O-])CC(=O)[O-]->O=C([O-])CC(=O)[O-].O=C([O-])CC(=O)[O-]->O=C([O-])CC(=O)[O-].O=CC(=O)[O-]->O=C([O-])C=CC(=O)[O-]
FR-BBD3-CAND-c1570,eclipse_noec,3,O=C([O-])CC(=O)[O-].O=C([O-])CC(=O)[O-],O=C([O-])CC(NC(CC(=O)[O-])C(=O)[O-])C(=O)[O-],O=C([O-])C=CC(=O)[O-],3,O=C([O-])CC(NC(CC(=O)[O-])C(=O)[O-])C(=O)[O-]->NC(CC(=O)[O-])C(=O)[O-]->O=C([O-])CC(=O)[O-]->O=C([O-])CC(=O)[O-].O=C([O-])CC(=O)[O-]->O=C([O-])CC(=O)[O-].O=CC(=O)[O-]->O=C([O-])C=CC(=O)[O-]
FR-BBD3-CAND-c1570,eclipse_noec,3,O=C([O-])CC(=O)[O-].O=CC(=O)[O-],O=C([O-])CC(NC(CC(=O)[O-])C(=O)[O-])C(=O)[O-],O=C([O-])C=CC(=O)[O-],4,O=C([O-])CC(NC(CC(=O)[O-])C(=O)[O-])C(=O)[O-]->NC(CC(=O)[O-])C(=O)[O-]->O=C([O-])CC(=O)[O-]->O=C([O-])CC(=O)[O-].O=C([O-])CC(=O)[O-]->O=C([O-])CC(=O)[O-].O=CC(=O)[O-]->O=C([O-])C=CC(=O)[O-]
FR-BBD3-CAND-c0347,eclipse_noec,3,C=O.CS(=O)(=O)[O-],CS(=O)(=O)[O-],O=S([O-])[O-],1,CS(=O)(=O)[O-]->C=O.CS(=O)(=O)[O-]->O=S(=O)([O-])CO->O=S([O-])[O-]
FR-BBD3-CAND-c0347,eclipse_noec,3,O=S(=O)([O-])CO,CS(=O)(=O)[O-],O=S([O-])[O-],2,CS(=O)(=O)[O-]->C=O.CS(=O)(=O)[O-]->O=S(=O)([O-])CO->O=S([O-])[O-]
FR-BBD3-PARENT-c0006,eclipse_noec,5,O=C([O-])c1ccc(O)cc1O,O=C([O-])c1cc(O)c(O)c(O)c1,Oc1cccc(O)c1O,1,O=C([O-])c1cc(O)c(O)c(O)c1->O=C([O-])c1ccc(O)cc1O->O=C([O-])c1ccccc1O->O=C([O-])c1cccc(O)c1O->Oc1cccc(O)c1O
FR-BBD3-PARENT-c0006,eclipse_noec,5,O=C([O-])c1ccccc1O,O=C([O-])c1cc(O)c(O)c(O)c1,Oc1cccc(O)c1O,2,O=C([O-])c1cc(O)c(O)c(O)c1->O=C([O-])c1ccc(O)cc1O->O=C([O-])c1ccccc1O->O=C([O-])c1cccc(O)c1O->Oc1cccc(O)c1O
FR-BBD3-PARENT-c0006,eclipse_noec,5,O=C([O-])c1cccc(O)c1O,O=C([O-])c1cc(O)c(O)c(O)c1,Oc1cccc(O)c1O,3,O=C([O-])c1cc(O)c(O)c(O)c1->O=C([O-])c1ccc(O)cc1O->O=C([O-])c1ccccc1O->O=C([O-])c1cccc(O)c1O->Oc1cccc(O)c1O
FR-BBD3-PARENT-c0018,eclipse_noec,5,O=C(CCl)CCl,OC(CCl)CCl,ClCC1CO1,1,OC(CCl)CCl->O=C(CCl)CCl->ClCC1CO1
FR-BBD3-PARENT-c0163,eclipse_noec,5,O=C([O-])NC(=O)NC(=O)[O-],NC(=O)NC(N)=O,NC(=O)NC(=O)[O-],2,NC(=O)NC(N)=O->O=C([O-])NC(=O)NC(=O)[O-]->NC(=O)NC(=O)[O-]
FR-BBD3-PARENT-c0233,eclipse_noec,5,ClCCCl,ClCCl,C=O,1,ClCCl->ClCCCl->CC(Cl)CCl->C=O
FR-BBD3-PARENT-c0233,eclipse_noec,5,CC(Cl)CCl,ClCCl,C=O,2,ClCCl->ClCCCl->CC(Cl)CCl->C=O
FR-BBD3-PARENT-c0286,eclipse_noec,5,O=C([O-])CCCl,O=C([O-])C=CCl,O=CCC(=O)[O-],1,O=C([O-])C=CCl->O=C([O-])CCCl->O=C([O-])CCO->O=CCC(=O)[O-]
FR-BBD3-PARENT-c0286,eclipse_noec,5,O=C([O-])CCO,O=C([O-])C=CCl,O=CCC(=O)[O-],2,O=C([O-])C=CCl->O=C([O-])CCCl->O=C([O-])CCO->O=CCC(=O)[O-]
FR-BBD3-PARENT-c0288,eclipse_noec,5,O=C([O-])C(O)Oc1ccc(Cl)cc1Cl,O=C([O-])COc1ccc(Cl)cc1Cl,Oc1ccc(Cl)cc1Cl,1,O=C([O-])COc1ccc(Cl)cc1Cl->O=C([O-])C(O)Oc1ccc(Cl)cc1Cl->O=C([O-])C(=O)[O-].Oc1ccc(Cl)cc1Cl->Oc1ccc(Cl)cc1Cl
FR-BBD3-PARENT-c0288,eclipse_noec,5,O=C([O-])C(=O)[O-].Oc1ccc(Cl)cc1Cl,O=C([O-])COc1ccc(Cl)cc1Cl,Oc1ccc(Cl)cc1Cl,2,O=C([O-])COc1ccc(Cl)cc1Cl->O=C([O-])C(O)Oc1ccc(Cl)cc1Cl->O=C([O-])C(=O)[O-].Oc1ccc(Cl)cc1Cl->Oc1ccc(Cl)cc1Cl
FR-BBD3-PARENT-c0288,eclipse_noec,5,O=C([O-])C(O)Oc1ccc(Cl)cc1,O=C([O-])COc1ccc(Cl)cc1,Oc1ccc(Cl)cc1,2,O=C([O-])COc1ccc(Cl)cc1->O=C([O-])C(O)Oc1ccc(Cl)cc1->O=C([O-])C(=O)[O-].Oc1ccc(Cl)cc1->Oc1ccc(Cl)cc1
FR-BBD3-PARENT-c0288,eclipse_noec,5,O=C([O-])C(=O)[O-].Oc1ccc(Cl)cc1,O=C([O-])COc1ccc(Cl)cc1,Oc1ccc(Cl)cc1,3,O=C([O-])COc1ccc(Cl)cc1->O=C([O-])C(O)Oc1ccc(Cl)cc1->O=C([O-])C(=O)[O-].Oc1ccc(Cl)cc1->Oc1ccc(Cl)cc1
FR-BBD3-PARENT-c0345,eclipse_noec,5,O=C([O-])c1ccccc1O,Nc1ccccc1C(=O)[O-],O=C([O-])c1cccc(O)c1O,1,Nc1ccccc1C(=O)[O-]->O=C([O-])c1ccccc1O->O=C([O-])c1cccc(O)c1O
FR-BBD3-PARENT-c0352,eclipse_noec,5,O=C([O-])C1CC1,NC1(C(=O)[O-])CC1,CCC(=O)C(=O)[O-],1,NC1(C(=O)[O-])CC1->O=C([O-])C1CC1->O=C([O-])C1(O)CC1->CCC(=O)C(=O)[O-]
FR-BBD3-PARENT-c0352,eclipse_noec,5,O=C([O-])C1(O)CC1,NC1(C(=O)[O-])CC1,CCC(=O)C(=O)[O-],2,NC1(C(=O)[O-])CC1->O=C([O-])C1CC1->O=C([O-])C1(O)CC1->CCC(=O)C(=O)[O-]
FR-BBD3-PARENT-c0639,eclipse_noec,5,O=[N+]([O-])N1C=NCN(NO)C1,O=[N+]([O-])N1C=NCN([N+](=O)[O-])C1,O=[N+]([O-])N1C=NC=NC1,2,O=[N+]([O-])N1C=NCN([N+](=O)[O-])C1->O=[N+]([O-])N1C=NCN(NO)C1->O=[N+]([O-])N1C=NC=NC1
FR-BBD3-PARENT-c0653,eclipse_noec,5,CC(C)N(C(=O)C(Cl)C(=O)[O-])c1ccccc1,CC(C)N(C(=O)CCl)c1ccccc1,CC(C)NC(=O)CCl,1,CC(C)N(C(=O)CCl)c1ccccc1->CC(C)N(C(=O)C(Cl)C(=O)[O-])c1ccccc1->CC(C)NC(=O)CCl
FR-BBD3-PARENT-c0691,eclipse_noec,5,C=O.O=P([O-])([O-])O,CP(=O)([O-])[O-],O=P([O-])([O-])[O-],3,CP(=O)([O-])[O-]->C=O.O=P([O-])([O-])O->O=P([O-])([O-])[O-]
FR-BBD3-PARENT-c0691,eclipse_noec,5,C=O.CP(=O)([O-])O,CP(C)(=O)[O-],CP(=O)([O-])[O-],1,CP(C)(=O)[O-]->C=O.CP(=O)([O-])O->CP(=O)([O-])[O-]
FR-BBD3-PARENT-c0765,eclipse_noec,5,Nc1ccc(Cl)cc1-c1ccc(Cl)cc1,Nc1ccc(Cl)cc1,Oc1ccc(Cl)cc1O,2,Nc1ccc(Cl)cc1->Nc1ccc(Cl)cc1-c1ccc(Cl)cc1->Nc1ccc(Cl)cc1-c1ccccc1->Nc1ccc(Cl)cc1O->Oc1ccc(Cl)cc1O
FR-BBD3-PARENT-c0765,eclipse_noec,5,Nc1ccc(Cl)cc1-c1ccccc1,Nc1ccc(Cl)cc1,Oc1ccc(Cl)cc1O,3,Nc1ccc(Cl)cc1->Nc1ccc(Cl)cc1-c1ccc(Cl)cc1->Nc1ccc(Cl)cc1-c1ccccc1->Nc1ccc(Cl)cc1O->Oc1ccc(Cl)cc1O
FR-BBD3-PARENT-c0765,eclipse_noec,5,Nc1ccc(Cl)cc1O,Nc1ccc(Cl)cc1,Oc1ccc(Cl)cc1O,4,Nc1ccc(Cl)cc1->Nc1ccc(Cl)cc1-c1ccc(Cl)cc1->Nc1ccc(Cl)cc1-c1ccccc1->Nc1ccc(Cl)cc1O->Oc1ccc(Cl)cc1O
FR-BBD3-PARENT-c0941,eclipse_noec,5,C1CCC(OC2CCCCC2)CC1,C1CCCCC1,OC1CCCCC1,1,C1CCCCC1->C1CCC(OC2CCCCC2)CC1->OC1CCCCC1
FR-BBD3-PARENT-c0991,eclipse_noec,5,Oc1c2ccccc2c(O)c2ccccc12,O=C1c2ccccc2C(=O)c2ccccc21,O=C([O-])c1ccccc1C(=O)[O-],3,O=C1c2ccccc2C(=O)c2ccccc21->Oc1c2ccccc2c(O)c2ccccc12->O=C([O-])c1ccccc1C(=O)[O-]
FR-BBD3-PARENT-c0991,eclipse_noec,5,OC1c2ccccc2Cc2ccccc21,c1ccc2cc3ccccc3cc2c1,O=C1c2ccccc2C(=O)c2ccccc21,1,c1ccc2cc3ccccc3cc2c1->OC1c2ccccc2Cc2ccccc21->O=C1c2ccccc2C(=O)c2ccccc21
FR-BBD3-PARENT-c1013,eclipse_noec,5,CC(C)=CCCC(C)CC(=O)O,CC(C)=CCCC(C)CC=O,CC(C)=CCCC(C)CC(=O)[O-],2,CC(C)=CCCC(C)CC=O->CC(C)=CCCC(C)CC(=O)O->CC(C)=CCCC(C)CC(=O)OCC1CO1->CC(C)=CCCC(C)CC(=O)[O-]
FR-BBD3-PARENT-c1013,eclipse_noec,5,CC(C)=CCCC(C)CC(=O)OCC1CO1,CC(C)=CCCC(C)CC=O,CC(C)=CCCC(C)CC(=O)[O-],3,CC(C)=CCCC(C)CC=O->CC(C)=CCCC(C)CC(=O)O->CC(C)=CCCC(C)CC(=O)OCC1CO1->CC(C)=CCCC(C)CC(=O)[O-]
FR-BBD3-PARENT-c1019,eclipse_noec,5,OSc1nc2ccccc2s1,Sc1nc2ccccc2s1,O=S(=O)([O-])c1nc2ccccc2s1,2,Sc1nc2ccccc2s1->c1ccc2sc(SSc3nc4ccccc4s3)nc2c1->OSc1nc2ccccc2s1->O=S(=O)([O-])c1nc2ccccc2s1
FR-BBD3-PARENT-c1066,eclipse_noec,5,CC1CC(=O)C(C(C)C)=C(O)C1,CC1CC=C(C(C)C)C(=O)C1,CC1CC(=O)C(C(C)C)C(O)C1,2,CC1CC=C(C(C)C)C(=O)C1->CC1CC(=O)C(C(C)C)=C(O)C1->CC1CC(=O)C(C(C)C)C(O)C1
FR-BBD3-PARENT-c1094,eclipse_noec,5,Cn1c(=O)c2[nH]c(=O)n(C)c2n(C)c1=O,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,1,Cn1c(=O)c2c(ncn2C)n(C)c1=O->Cn1c(=O)c2[nH]c(=O)n(C)c2n(C)c1=O->Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O
FR-BBD3-PARENT-c1188,eclipse_noec,5,C=C1C(COS(=O)(=O)[O-])C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,C=C1C(CO)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,2,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl->O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl->C=C1C(COS(=O)(=O)[O-])C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl->C=C1C(CO)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
FR-BBD3-PARENT-c1267,eclipse_noec,5,COC(=O)c1cccc(CO)c1,COC(=O)c1cccc(C(=O)[O-])c1,O=C([O-])c1cccc(C(=O)[O-])c1,1,COC(=O)c1cccc(C(=O)[O-])c1->COC(=O)c1cccc(CO)c1->COCc1cccc(C(=O)[O-])c1->O=C([O-])c1cccc(C(=O)[O-])c1
FR-BBD3-PARENT-c1267,eclipse_noec,5,COCc1cccc(C(=O)[O-])c1,COC(=O)c1cccc(C(=O)[O-])c1,O=C([O-])c1cccc(C(=O)[O-])c1,2,COC(=O)c1cccc(C(=O)[O-])c1->COC(=O)c1cccc(CO)c1->COCc1cccc(C(=O)[O-])c1->O=C([O-])c1cccc(C(=O)[O-])c1
FR-BBD3-PARENT-c1296,eclipse_noec,5,Cc1nnc(-c2ccccc2)c(=O)[nH]1,Cc1nnc(-c2ccccc2)c(=O)n1N,CC(=O)NN=C(C(=O)[O-])c1ccccc1,1,Cc1nnc(-c2ccccc2)c(=O)n1N->Cc1nnc(-c2ccccc2)c(=O)[nH]1->CC(=O)NN=C(C(=O)[O-])c1ccccc1
FR-BBD3-PARENT-c1352,eclipse_noec,5,CCN(CC)C(C)C,CCNCC,CC=O,2,CCNCC->CCN(CC)C(C)C->CCN(C(C)C)C(C)C->CC=O
FR-BBD3-PARENT-c1352,eclipse_noec,5,CCN(C(C)C)C(C)C,CCNCC,CC=O,3,CCNCC->CCN(CC)C(C)C->CCN(C(C)C)C(C)C->CC=O
FR-BBD3-PARENT-c1354,eclipse_noec,5,C=O.CCO,C1COCCO1,OCCO,1,C1COCCO1->C=O.CCO->OCCO
FR-BBD3-PARENT-c1441,eclipse_noec,5,C=O.CCc1cccc(CC)c1NC(=O)CCl,CCc1cccc(CC)c1N(COC)C(=O)CCl,C=O,1,CCc1cccc(CC)c1N(COC)C(=O)CCl->C=O.CCc1cccc(CC)c1NC(=O)CCl->C=O
FR-BBD3-PARENT-c1441,eclipse_noec,5,CCc1cccc2c1N(C(=O)CO)CC2,CCc1cccc2c1N(C(=O)CCl)CC2,CCc1cccc2c1NCC2,3,CCc1cccc2c1N(C(=O)CCl)CC2->CCc1cccc2c1N(C(=O)CO)CC2->CCc1cccc2c1NCC2
FR-BBD3-PARENT-c1481,eclipse_noec,5,CO.COP(=O)([O-])[O-],COP(=O)([O-])[O-],O=P([O-])([O-])[O-],3,COP(=O)([O-])[O-]->CO.COP(=O)([O-])[O-]->O=P([O-])([O-])[O-]
FR-BBD3-PARENT-c1481,eclipse_noec,5,CO.[O-],COP(=O)([O-])SC,CO,2,COP(=O)([O-])SC->CO.[O-]->CO
FR-BBD3-CAND-c0620,eclipse_noec,5,O=C([O-])CCCl,O=C([O-])C=CCl,O=CCC(=O)[O-],1,O=C([O-])C=CCl->O=C([O-])CCCl->O=C([O-])CCO->O=CCC(=O)[O-]
FR-BBD3-CAND-c0620,eclipse_noec,5,O=C([O-])CCO,O=C([O-])C=CCl,O=CCC(=O)[O-],2,O=C([O-])C=CCl->O=C([O-])CCCl->O=C([O-])CCO->O=CCC(=O)[O-]
FR-BBD3-CAND-c0282,eclipse_noec,5,Cc1cccc(OCc2ccccc2)c1,Cc1cccc(O)c1,OCc1cccc(O)c1,1,Cc1cccc(O)c1->Cc1cccc(OCc2ccccc2)c1->OCc1cccc(O)c1
FR-BBD3-CAND-c0257,eclipse_noec,5,Nc1nc(NC2CC2)nc(N)[n+]1[O-],Nc1nc(N)nc(NC2CC2)n1,Nc1nc(O)nc(NC2CC2)n1,1,Nc1nc(N)nc(NC2CC2)n1->Nc1nc(NC2CC2)nc(N)[n+]1[O-]->Nc1nc(NC2CC2)[n+]([O-])c(=O)[nH]1->Nc1nc(O)nc(NC2CC2)n1
FR-BBD3-CAND-c0257,eclipse_noec,5,Nc1nc(NC2CC2)[n+]([O-])c(=O)[nH]1,Nc1nc(N)nc(NC2CC2)n1,Nc1nc(O)nc(NC2CC2)n1,2,Nc1nc(N)nc(NC2CC2)n1->Nc1nc(NC2CC2)nc(N)[n+]1[O-]->Nc1nc(NC2CC2)[n+]([O-])c(=O)[nH]1->Nc1nc(O)nc(NC2CC2)n1
FR-BBD3-CAND-c0141,eclipse_noec,5,ClC1=CC(Cl)C(Cl)C(Cl)C1,ClC1=CC(Cl)C(Cl)C(Cl)C1Cl,Clc1ccc(Cl)c(Cl)c1,2,ClC1=CC(Cl)C(Cl)C(Cl)C1Cl->ClC1=CC(Cl)C(Cl)C(Cl)C1->Clc1cc(Cl)c(Cl)c(Cl)c1->Clc1ccc(Cl)c(Cl)c1
FR-BBD3-CAND-c0141,eclipse_noec,5,Clc1cc(Cl)c(Cl)c(Cl)c1,ClC1=CC(Cl)C(Cl)C(Cl)C1Cl,Clc1ccc(Cl)c(Cl)c1,2,ClC1=CC(Cl)C(Cl)C(Cl)C1Cl->ClC1=CC(Cl)C(Cl)C(Cl)C1->Clc1cc(Cl)c(Cl)c(Cl)c1->Clc1ccc(Cl)c(Cl)c1
FR-BBD3-CAND-c1570,eclipse_noec,5,O=C([O-])CC(=O)[O-].O=CC(=O)[O-],O=C([O-])CC(NC(CC(=O)[O-])C(=O)[O-])C(=O)[O-],O=C([O-])C=CC(=O)[O-],2,O=C([O-])CC(NC(CC(=O)[O-])C(=O)[O-])C(=O)[O-]->NC(CC(=O)[O-])C(=O)[O-]->O=C([O-])CC(=O)[O-].O=CC(=O)[O-]->O=C([O-])C=CC(=O)[O-]
FR-BBD3-CAND-c0347,eclipse_noec,5,C=O.CS(=O)(=O)[O-],CS(=O)(=O)[O-],O=S([O-])[O-],1,CS(=O)(=O)[O-]->C=O.CS(=O)(=O)[O-]->O=S(=O)([O-])CO->O=S([O-])[O-]
FR-BBD3-CAND-c0347,eclipse_noec,5,O=S(=O)([O-])CO,CS(=O)(=O)[O-],O=S([O-])[O-],2,CS(=O)(=O)[O-]->C=O.CS(=O)(=O)[O-]->O=S(=O)([O-])CO->O=S([O-])[O-]
FR-BBD3-PARENT-c0006,eclipse_noec,10,O=C([O-])c1ccc(O)cc1O,O=C([O-])c1cc(O)c(O)c(O)c1,Oc1cccc(O)c1O,1,O=C([O-])c1cc(O)c(O)c(O)c1->O=C([O-])c1ccc(O)cc1O->O=C([O-])c1ccccc1O->O=C([O-])c1cccc(O)c1O->Oc1cccc(O)c1O
FR-BBD3-PARENT-c0006,eclipse_noec,10,O=C([O-])c1ccccc1O,O=C([O-])c1cc(O)c(O)c(O)c1,Oc1cccc(O)c1O,2,O=C([O-])c1cc(O)c(O)c(O)c1->O=C([O-])c1ccc(O)cc1O->O=C([O-])c1ccccc1O->O=C([O-])c1cccc(O)c1O->Oc1cccc(O)c1O
FR-BBD3-PARENT-c0006,eclipse_noec,10,O=C([O-])c1cccc(O)c1O,O=C([O-])c1cc(O)c(O)c(O)c1,Oc1cccc(O)c1O,3,O=C([O-])c1cc(O)c(O)c(O)c1->O=C([O-])c1ccc(O)cc1O->O=C([O-])c1ccccc1O->O=C([O-])c1cccc(O)c1O->Oc1cccc(O)c1O
FR-BBD3-PARENT-c0018,eclipse_noec,10,O=C(CCl)CCl,OC(CCl)CCl,ClCC1CO1,1,OC(CCl)CCl->O=C(CCl)CCl->ClCC1CO1
FR-BBD3-PARENT-c0163,eclipse_noec,10,O=C([O-])NC(=O)NC(=O)[O-],NC(=O)NC(N)=O,NC(=O)NC(=O)[O-],2,NC(=O)NC(N)=O->O=C([O-])NC(=O)NC(=O)[O-]->NC(=O)NC(=O)[O-]
FR-BBD3-PARENT-c0233,eclipse_noec,10,ClCCCl,ClCCl,C=O,1,ClCCl->ClCCCl->CC(Cl)CCl->C=O
FR-BBD3-PARENT-c0233,eclipse_noec,10,CC(Cl)CCl,ClCCl,C=O,2,ClCCl->ClCCCl->CC(Cl)CCl->C=O
FR-BBD3-PARENT-c0236,eclipse_noec,10,C=O.CS(C)=O,CS(C)=O,CSC,1,CS(C)=O->C=O.CS(C)=O->CSC
FR-BBD3-PARENT-c0286,eclipse_noec,10,O=C([O-])CCCl,O=C([O-])C=CCl,O=CCC(=O)[O-],1,O=C([O-])C=CCl->O=C([O-])CCCl->O=C([O-])CCO->O=CCC(=O)[O-]
