UniprotID,sequence_source,sequence_length,sequence_sha256,f3_missing_valid_pocket_member,final_missing_pocket_member,phase1_100uid_member,phase1_result_if_any,sampling_stratum_if_available,manifest_derivation
Q69BK6,packaged_uid2seq_pkl,274,67738179615da86d58bba80555f859cda1d114126339f5ff412a9ab32dfddacc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q69ZP3,packaged_uid2seq_pkl,385,b4801f5fb11a9c7fe81293e1e6f7794bf13b5a1c400ea830e74572e85d3c7830,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6A2H0,packaged_uid2seq_pkl,535,686045eb31e19e98375f72492b6d4ce5fdad0b4273a739d01f6a3b522133e066,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6A2H2,packaged_uid2seq_pkl,535,ea982ff218c19500e8a1ec58ad1269d25e4be09afff7881c749a070effdeee3e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6AF75,packaged_uid2seq_pkl,87,7386f0bcd5abe6adb4b8f8ef5edc9b4b40eaaca2a66e91f57c7ef46baba4b75f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6AFK6,packaged_uid2seq_pkl,199,fdc28eaffd759e04c8eafe72302025e939009651b94f1ba35f1ced9515a1415b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6AHF2,packaged_uid2seq_pkl,389,ef84eda19d07714cebd06977ffc14537ab01cec01d57d534e05ec6703ada70e4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6AL81,packaged_uid2seq_pkl,408,82b68584949535d3beee259a97048b43dfd3c0fb16174a37129e35a087c486fd,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6AQK0,packaged_uid2seq_pkl,94,7d8c31059e8878f752aa7932e48bf8dbb127e5155b86aa964d1ad8a79d780e60,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6AXT5,packaged_uid2seq_pkl,223,cb9cbb50744c87c49316a7df30b8baf49b2dad18d36bf1aae50561a7964e7e1b,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6BI59,packaged_uid2seq_pkl,274,9037a67f032b5c883a6801951f0ba46d9833df166011a91558512417f3f06238,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6BTW5,packaged_uid2seq_pkl,71,c368cbf12064c3d914c203778b3974582168955b2fbfaf6a5f400edcdc86842b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6C0G3,packaged_uid2seq_pkl,69,599a21cd0fcbb14fe242de8bd5ab0ac52a4c49a818f5ad940e22a00d95bded25,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6CBB5,packaged_uid2seq_pkl,271,2cda3ceee5a6b05aaa342a619cb0f0fec0e362d69d59e79db70bd2f441c62aa3,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6CMG4,packaged_uid2seq_pkl,82,c812459a22f5fe0e0f6f0aa28d499cb5350999bf9db4867c75e44d7ca9456b2c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6CQA6,packaged_uid2seq_pkl,271,ab64276e302973bfac7ada126f44aebdeedc4c44de677a7c1b9ffe76368d9f5b,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6CQQ2,packaged_uid2seq_pkl,174,61083104493fc93ec543a1de6f0b0c0f684fdef564d9fa104aa047ed24ff31d6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6CZW6,packaged_uid2seq_pkl,394,eed01ea0b11d06af79478e44351d8fc88c619f387acbf17bb0512d34ec44c418,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6DDS9,packaged_uid2seq_pkl,726,7cc493dd9d2bef79c5909e1040d7165c05c98c96c4fa30b3554052df0bc0a8dd,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6DHC1,packaged_uid2seq_pkl,205,f7a4988120b758666432fd2cf1e3989b02249d04849d51daa2433dd862cab7c0,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6DN07,packaged_uid2seq_pkl,292,78d6482a7dfff015f50d8696ea6b9876335c10f961b6e034f2278ae3b7021420,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6DW76,packaged_uid2seq_pkl,783,3d0d5c419b34cd9da613d3347765469fd3524787174b076f8e64bb2e5ca812fe,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6EE31,packaged_uid2seq_pkl,548,a28c5c67d8c71c9ed2c85f51017f87c010665dca8bc3e24e0db021f557352ec8,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6FD84,packaged_uid2seq_pkl,102,d6a1c44162b15365df31385d42bb91306e53788627a77a5f671f7ad6137181fc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6FD85,packaged_uid2seq_pkl,100,531dd69fd9824a65ed729b789cfde4970aacce8bb5fdb47f63a8043d4e2f4938,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6FXS6,packaged_uid2seq_pkl,82,62a5d0462550b39215f404d512660b5799fc97713977550a07f0446943a6cc06,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6FYW0,packaged_uid2seq_pkl,356,56adcc2c70af586077d08c19cc1243b0d93a58b7a4dd7561ac7bd2f76a1f6529,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6FYW7,packaged_uid2seq_pkl,784,affef7d7c452713684e9cc61628625062b2bd75faf6625a8d388feeda96929ac,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6FZS8,packaged_uid2seq_pkl,95,c4e66fa27590b3d8ec117aeac9ac40bbffe33ef076a7d10ba099afe132d39d1d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6G2A8,packaged_uid2seq_pkl,639,9cbe9e0884d3c612a045da8c74dfa699ee73db68eb819e75ef452977540c226c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6G3F0,packaged_uid2seq_pkl,95,338b77d306f9613e623cb6e2ee5e1b33784a40da996dcfa43666a4ed654405c4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6G734,packaged_uid2seq_pkl,100,9e0afccf9204304d37f6f89994df06f6aceef6e2c0b0031496a6207e035ffac7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6G832,packaged_uid2seq_pkl,100,cf0230158bf6f179a45792c60d373df541b7e910127ab1097cbe87cc96fd84d6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6G8A3,packaged_uid2seq_pkl,307,1c237477c0389c3ff303c8e6dddb6ffa80fd2500965ec265122a3a6939c9478c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GA79,packaged_uid2seq_pkl,107,63b3149a26e1a75183b30e8c2a815e1c9a73a59de815ee35ddb427059d5e68e2,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GB05,packaged_uid2seq_pkl,355,de45fb565a8be5fb925f7c1846c7578af05a4e8b05ae26c28bcf7b3374f16805,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GCW1,packaged_uid2seq_pkl,108,94c5af5f28d89483a4b119a065503bd03bb83a9d52b2b627dab46a3e0fdc10d3,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GEE6,packaged_uid2seq_pkl,100,9e0afccf9204304d37f6f89994df06f6aceef6e2c0b0031496a6207e035ffac7,true,true,true,BLOCKED_AFDB_P2RANK_NO_POCKET,OLD_POOL_WITHOUT_POCKET_INTERSECT_FINAL_MISSING,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GFM4,packaged_uid2seq_pkl,307,cac7defaeeea21dbdd73fad1870f0c0f764bb0276aef749d0ed8493d278ce8f5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GHV0,packaged_uid2seq_pkl,107,63b3149a26e1a75183b30e8c2a815e1c9a73a59de815ee35ddb427059d5e68e2,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GI26,packaged_uid2seq_pkl,96,02139e320c9769edecf3afc7b696f9d5717b4dbdd12e6964396f7ec91b1d5478,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GIG7,packaged_uid2seq_pkl,355,c0da37dc0a2d71cfdffb238d01d89b133dd98a703f64887687c5ebb26ad1ed9e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GKE0,packaged_uid2seq_pkl,108,bb7fcac9289a9400d619cd3efb81f83b2706840156792d71ab9cf56dcc6b407a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GNY7,packaged_uid2seq_pkl,288,8fad071bca4f84e0c0d112b97ef5c175dc400d61309ea11c9baf15e8424e1771,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GQP4,packaged_uid2seq_pkl,195,afecdd55f41cf82b1018bcb98dd551cb7134c8cff15900ac32f13085342cc081,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GZN7,packaged_uid2seq_pkl,150,be12998c0b8c7758a2c652130c82af3d680a6a52c20e578fc1550f6f1cf51f74,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GZQ8,packaged_uid2seq_pkl,387,e58d579dbb087be0d340d7a3e68ed6761df235130ccd4b60182b9db456cac196,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GZR2,packaged_uid2seq_pkl,164,3eef05646d48a37a582b7a923501390bc2faf71ce54fefab2eb65303269975e8,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GZT8,packaged_uid2seq_pkl,565,a998ead276feeb8405f6a942f0c8b72ccea7c039a1904ca01704802e2ca76504,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6GZV6,packaged_uid2seq_pkl,851,c52bb810c46082dc084c613df32248754eea3eebe9e54a7c61186ef1a0c1f4b4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6HM28,packaged_uid2seq_pkl,319,02b6782fc2fdd849f5463c7977441bd1cbd6be2cb804d31b4010dfced91b7f6b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6HM97,packaged_uid2seq_pkl,311,157734316fbac2e5aedfa36850203c998e701040e25ae482bfb650a71fc17fcd,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6IV82,packaged_uid2seq_pkl,262,b487223726db3f31d4abff11f8b60fb5caebaf471e1b29a5ad4dda0d450ba4b9,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6IV83,packaged_uid2seq_pkl,262,74108ebe3a2848adca3a37918c73083b979385989c8c7f9243e9d12d8ca64388,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6IV84,packaged_uid2seq_pkl,262,f69c84fa30d6e3baa3f55b9d223dfd902b7005094384f493b6989585aa093365,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6J362,packaged_uid2seq_pkl,219,22ebac4e61edce806a4016631647e57d5a1790e1752e6f32527da24f397933f5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6KI66,packaged_uid2seq_pkl,400,a0820a81b546d8e8f38024f912a198a6c636cee433cd661d2cc584856e32d687,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6L0M1,packaged_uid2seq_pkl,397,2cc889509cb34db784a0aa2159f770b69bf26e38d7a9469c68ca0233490cb72e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6LH19,packaged_uid2seq_pkl,161,3a5e16df21703a704866d1216051053bed7cf39306b4fc51037f42abaf2a493d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6LH20,packaged_uid2seq_pkl,158,f31c449cc8484eed4ab9c73059e5ee4db96b836b0b8a03cc6efbcab7e934b0e7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6LWL2,packaged_uid2seq_pkl,658,454816a08edd4bdb5f77bf98fa0832e48719a5849a40c53d0a46e1fa9c471cda,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6LWL8,packaged_uid2seq_pkl,434,06ff2ddbe4ee9e0ab4c9bdfd29730d1011d0226423974f91e50531a4cd7fbfb4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6LWX1,packaged_uid2seq_pkl,122,87f2ad7d870d188648cdbe79dfb33361de501f52632a654f516c22e3723cc202,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6LWY8,packaged_uid2seq_pkl,74,ccd027eaa02da76ae19c37959e066e939962870446068d5c58f0d7e941b0e434,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6LX38,packaged_uid2seq_pkl,543,fc93c1ef6f3c07f7ca6e83c5acdbdd003e8cdfb578d0bc704a7065614dac413a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6LX55,packaged_uid2seq_pkl,159,90f8cf354cd911ffa0fecccf73dfd096e1938a3c0f4f6c58ca7e6e56ae6adc1a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6LXX7,packaged_uid2seq_pkl,415,355b4d824ba114e0b6eb06dbc86bbba020b6e400b3af07fafa23ce7ab0b5684b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6M083,packaged_uid2seq_pkl,390,212307974e0581bdc23e67822822143241650990930ac6e9ffc04df0545e3f10,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6N1Y8,packaged_uid2seq_pkl,129,1f05645c5837d29383d5b6c49e402d06df0596b8f0f551fbd1b3fa85969c1cbf,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6N3N0,packaged_uid2seq_pkl,100,80453259fd97db03ec355f6486f45efbac80b86752c39b8a8047b433cff84fe7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6N571,packaged_uid2seq_pkl,95,1e34cf88d860593c812cc549a2793e28320d7d9198a37ab46799d513b9cf86d4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6NH66,packaged_uid2seq_pkl,369,a6eac98e7a3ac96b0590f6bbf8e658c1f7f5ee52340ea5eec626e4bcfacc9f43,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6NRE8,packaged_uid2seq_pkl,421,891821d2211b5501f7a6fad97e23730f5b36709a58b051f0b3c5b4db0b973634,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6NY89,packaged_uid2seq_pkl,640,658952a18e19a445e5ca10656cbb8b791090b370b7e3699dbedf77eb403b93c2,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6P1Y8,packaged_uid2seq_pkl,927,c154820c684d9a594eac1d72dcd93a32ad19612dd9606167f39ad45dc4778ced,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6P4A8,packaged_uid2seq_pkl,553,1c06e26a07ce800c940f71ab12b05cca8a9e73ccfafc0580f8a98472e743d6e3,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6P587,packaged_uid2seq_pkl,221,90b4316c150366eef89a1b93a0b75346a91a4665b68b430c44815cb73e33a552,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6PBD1,packaged_uid2seq_pkl,201,287a411de2405e81e42e241a1d86de3d7847547899406b77f790c23667fb5bf4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6PBI4,packaged_uid2seq_pkl,582,09bc85bf32cc1a76df89a2b2107ec630ae0c707baf3c46df92959a7c1826227b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6PCJ9,packaged_uid2seq_pkl,296,8353ba1219ca9ce2800e22086ee995e990c0fb2df8db730b3736ff8ac5cd8962,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6PFE3,packaged_uid2seq_pkl,886,40d4fad062b1f7aa303a9bb7db2dc6bb9a6f584dd3551e129fc607af16d7c3d8,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6PHY8,packaged_uid2seq_pkl,193,9b82299a69f79868c1934abf8d1738f27c75e7f4b78fb8d5ef0141cd6c7119aa,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6PUR6,packaged_uid2seq_pkl,311,cf619024be4729bcb8993996cc563321a386dbad05b344b573bc996ab6448934,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6QGJ4,packaged_uid2seq_pkl,177,e41918c3bf27f83afa873f175c88e62bb343ee7cd1a55ebc5f07ec448c34c59b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6QGJ5,packaged_uid2seq_pkl,279,e629a872263f8f69f0160e3cb265faa29ff8e3c6057540f2ed3b7cd67573b4da,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6QGP4,packaged_uid2seq_pkl,250,2a42eb397dde1dd13464ab9bec7a0f3aa032dac3ae98072db8717910baa42e4d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6QN11,packaged_uid2seq_pkl,305,2b0d7081e5348aa040cc357edd5ad3300797ade20e6909f02e637f9b435c546e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6QN12,packaged_uid2seq_pkl,269,d9db65dd55ce65741ccd8873c4db96d91ec91e4ade9242ef72f59695b119fceb,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6QN13,packaged_uid2seq_pkl,249,fec82bc805c64d9c40fdbd90fabf5f4064089b7a2c137d3d9f8ca61e352b92d1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6R518,packaged_uid2seq_pkl,284,b636fb3eb288891e66157d7e0247ff6f9a816e253a122cb23908088a9644197b,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6R7H4,packaged_uid2seq_pkl,835,d061a73eea144c4dbd4b2bd12f2c3fcb8f09b00d513f5e8b139e466c1e72d334,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6R7K3,packaged_uid2seq_pkl,579,0701852fd024c53717ab3d64d1ec1d65f91224aa1a9225c54cfc19e9145ca8eb,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6RZD4,packaged_uid2seq_pkl,204,77e3940eeeb1f0769efc5003d1f58343b6f2a3e57652fd0af3aa8307c6e7ec4e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6RZR1,packaged_uid2seq_pkl,147,792f99dc2cadacccad7a6be8d99670c5bc19146ae58f435ad96e6a8dd85008f4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6SW46,packaged_uid2seq_pkl,707,7ea098915b6518379669322e9cbf8931ee129bb1d4a02b3d8c08fe46ab7743a4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6SW70,packaged_uid2seq_pkl,388,28f8f9c2d50bd368d66ab81a5d1dc1c03bd0de1b745cc04ba37132611cd5e062,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6T627,packaged_uid2seq_pkl,60,2cef71741199cbfb593833dcde714b70d384d518bedfce1c123e5ca28582b534,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6T893,packaged_uid2seq_pkl,108,acab7e1adb28994a6e420afaa4aca0359001bf8899e12064b95196a1a29cb66d,true,true,true,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,ALPHAFILL_SUCCESS_NO_POCKET_INTERSECT_FINAL_MISSING,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6TUZ4,packaged_uid2seq_pkl,143,20dbd5ea54025b699ff62ca6e3b16f2d385155cfb579e99be773eb270161f8fc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6U6H1,packaged_uid2seq_pkl,259,eb3d0874d02827d9d2cfa93716a62776d1a14efd858fa38aeddadc9394cdeab2,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6UDH7,packaged_uid2seq_pkl,460,68a19d415fc7259c21deaa9cb6e4a283baa912a789a2b51eaadc3ca19523a295,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6UDJ1,packaged_uid2seq_pkl,313,9353d13530b699239473715d092c457813cbf6d50c7a6935ad8d1196dae8c732,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6UDJ2,packaged_uid2seq_pkl,811,aa879fbeb1d9413c7124643f11ed936f9618a76cd0b0f7abfe8b0bb1947842c7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6UDK9,packaged_uid2seq_pkl,339,549d960996608f1a71ca8c518c8b7dd82a79eb61a1039a80de10f3b359487a2b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6UDM0,packaged_uid2seq_pkl,414,637ffd5557f67d46b3b6089eaf81619289fb5bb796b13b9d1b6a5a2028a0945b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6UR53,packaged_uid2seq_pkl,100,8e66b6e0313c0105fc80cdbe484ab1ba823e7dbf3b28f17fc3e35e83d4076e8f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6UR62,packaged_uid2seq_pkl,100,8e66b6e0313c0105fc80cdbe484ab1ba823e7dbf3b28f17fc3e35e83d4076e8f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6UWV6,packaged_uid2seq_pkl,458,2bea97621a03eab743363c58bc1a87ad58d2cca9429c6073d447130e8dda9fe2,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6V915,packaged_uid2seq_pkl,244,ca1da9b26f35f9030727a6dd2d415450aa9e78ae96e93329b66182b93b8f03d1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6WAT6,packaged_uid2seq_pkl,835,87f1cb2a5196237e5dc3279d3749d987c038165344e74548016c681758bc8e64,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6WHI1,packaged_uid2seq_pkl,151,6c948e13c9b9aa1ddd5997cb4bf756da2829a635200f633a6b4d3d1e9681e609,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6WNV6,packaged_uid2seq_pkl,829,a5be61876bf1b941dcfbc5b42ff9129d477a736b908460eda49e4b4e2d9eb7d5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
