UniprotID,sequence_fetch_sec,structure_fetch_sec,p2rank_sec,esm2_3b_sec,gvp_sec,loader_validation_sec,per_uid_total_wall_sec,final_status
Q7U9G6,0,0,0,0,0,0,5.4748663902282715,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7V3V3,0,0,0,0,0,0,7.672545433044434,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7V689,0,0,0,0,0,0,5.867469549179077,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7V9U7,0,0,0,0,0,0,6.856893062591553,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7VNA4,0,0,0,0,0,0,8.299972772598267,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q7VNG0,0,0,0,0,0,0,1.8900339603424072,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q7VQJ9,0,0,0,0,0,0,6.270073890686035,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7VRP0,0,0,0,0,0,0,9.155700445175171,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q7VRS4,0,0,0,0,0,0,5.508366107940674,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7VRW1,0,0,0,0,0,0,5.534817218780518,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7VSN1,0,0,0,0,0,0,8.376473903656006,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7VUD0,0,0,0,0,0,0,5.627516508102417,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7VZP5,0,0,0,0,0,0,5.380294561386108,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7W3H8,0,0,0,0,0,0,5.682807445526123,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7WEV2,0,0,0,0,0,0,5.411699295043945,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7WG14,0,0,0,0,0,0,6.466410160064697,BLOCKED_AFDB_P2RANK_NO_POCKET
Q7X2N3,0,0,0,0,0,0,1.5884721279144287,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q7Y4Y9,0,0,0,0,0,0,1.9950635433197021,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q7YR23,0,0,0,0,0,0,9.024474382400513,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q7YTB0,0,0,0,0,0,0,9.052873849868774,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q7Z7B1,0,0,0,0,0,0,9.981275796890259,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q802F2,0,0,0,0,0,0,1.6452715396881104,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q802G6,0,0,0,0,0,0,2.2262959480285645,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q804E1,0,0,0,0,0,0,1.786635160446167,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q805H4,0,0,0,0,0,0,1.9159083366394043,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q805R1,0,0,0,0,0,0,2.982015371322632,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80902,0,0,0,0,0,0,2.1876819133758545,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80909,0,0,0,0,0,0,2.2130627632141113,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80915,0,0,0,0,0,0,2.315732479095459,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80922,0,0,0,0,0,0,1.627105951309204,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80943,0,0,0,0,0,0,1.782867193222046,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80950,0,0,0,0,0,0,1.6692249774932861,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80957,0,0,0,0,0,0,1.5829319953918457,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80DS7,0,0,0,0,0,0,1.7337214946746826,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80DX6,0,0,0,0,0,0,1.6833240985870361,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80HT9,0,0,0,0,0,0,3.387267589569092,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80RC7,0,0,0,0,0,0,1.6369268894195557,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80TA1,0,0,0,0,0,0,1.9074556827545166,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q80XL7,0,0,0,0,0,0,8.429641008377075,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q80YP0,0,0,0,0,0,0,8.850295305252075,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q81020,0,0,0,0,0,0,1.9818294048309326,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q811C4,0,0,0,0,0,0,1.913494348526001,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q814Z4,0,0,0,0,0,0,7.860337257385254,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q814Z5,0,0,0,0,0,0,8.112475633621216,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q817G9,0,0,0,0,0,0,6.577834367752075,BLOCKED_AFDB_P2RANK_NO_POCKET
Q81966,0,0,0,0,0,0,2.987499475479126,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q81999,0,0,0,0,0,0,1.6866703033447266,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q81GN7,0,0,0,0,0,0,8.591131210327148,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q81GW5,0,0,0,0,0,0,8.640222072601318,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q81TU9,0,0,0,0,0,0,8.369170427322388,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q81U22,0,0,0,0,0,0,8.710151195526123,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q82007,0,0,0,0,0,0,1.587857961654663,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q82041,0,0,0,0,0,0,1.9394941329956055,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q820A8,0,0,0,0,0,0,9.305595636367798,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q826S0,0,0,0,0,0,0,7.931984901428223,BLOCKED_AFDB_P2RANK_NO_POCKET
Q826S1,0,0,0,0,0,0,5.473081350326538,BLOCKED_AFDB_P2RANK_NO_POCKET
Q82DT1,0,0,0,0,0,0,5.949557542800903,BLOCKED_AFDB_P2RANK_NO_POCKET
Q82JK9,0,0,0,0,0,0,5.715410947799683,BLOCKED_AFDB_P2RANK_NO_POCKET
Q82JR9,0,0,0,0,0,0,7.603740215301514,BLOCKED_AFDB_P2RANK_NO_POCKET
Q82KJ6,0,0,0,0,0,0,10.997588634490967,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q82M02,0,0,0,0,0,0,5.6950671672821045,BLOCKED_AFDB_P2RANK_NO_POCKET
Q82T57,0,0,0,0,0,0,6.040097713470459,BLOCKED_AFDB_P2RANK_NO_POCKET
Q82ZE0,0,0,0,0,0,0,7.983764410018921,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q83356,0,0,0,0,0,0,2.9983913898468018,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q833G5,0,0,0,0,0,0,8.675943613052368,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q83U21,0,0,0,0,0,0,5.5718994140625,BLOCKED_AFDB_P2RANK_NO_POCKET
Q84293,0,0,0,0,0,0,3.154381036758423,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q84356,0,0,0,0,0,0,2.726491928100586,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q84424,0,0,0,0,0,0,3.009732484817505,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q848I4,0,0,0,0,0,0,1.6432442665100098,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q84JH7,0,0,0,0,0,0,7.897495746612549,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q84UU4,0,0,0,0,0,0,9.041422128677368,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q85297,0,0,0,0,0,0,2.7222838401794434,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q85437,0,0,0,0,0,0,1.6696841716766357,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q857H2,0,0,0,0,0,0,2.342390775680542,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q85FT7,0,0,0,0,0,0,8.598029851913452,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q86567,0,0,0,0,0,0,2.0090465545654297,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q865R2,0,0,0,0,0,0,2.0169992446899414,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q86BL4,0,0,0,0,0,0,6.007969856262207,BLOCKED_AFDB_P2RANK_NO_POCKET
Q86VQ6,0,0,0,0,0,0,1.6454029083251953,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q87009,0,0,0,0,0,0,1.7842292785644531,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q87013,0,0,0,0,0,0,2.6240742206573486,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q87LR6,0,0,0,0,0,0,5.2510740756988525,BLOCKED_AFDB_P2RANK_NO_POCKET
Q87VP1,0,0,0,0,0,0,5.52396559715271,BLOCKED_AFDB_P2RANK_NO_POCKET
Q87VP4,0,0,0,0,0,0,6.365049123764038,BLOCKED_AFDB_P2RANK_NO_POCKET
Q87WS0,0,0,0,0,0,0,5.314671277999878,BLOCKED_AFDB_P2RANK_NO_POCKET
Q87ZQ0,0,0,0,0,0,0,25.6422438621521,BLOCKED_AFDB_P2RANK_NO_POCKET
Q87ZQ9,0,0,0,0,0,0,8.228071928024292,BLOCKED_AFDB_P2RANK_NO_POCKET
Q889M3,0,0,0,0,0,0,6.475912570953369,BLOCKED_AFDB_P2RANK_NO_POCKET
Q88FG8,0,0,0,0,0,0,5.43376898765564,BLOCKED_AFDB_P2RANK_NO_POCKET
Q88FH7,0,0,0,0,0,0,6.619858026504517,BLOCKED_AFDB_P2RANK_NO_POCKET
Q88J05,0,0,0,0,0,0,8.915899753570557,BLOCKED_AFDB_P2RANK_NO_POCKET
Q88J06,0,0,0,0,0,0,5.617774248123169,BLOCKED_AFDB_P2RANK_NO_POCKET
Q88NV1,0,0,0,0,0,0,9.274262428283691,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q88PB8,0,0,0,0,0,0,5.336689710617065,BLOCKED_AFDB_P2RANK_NO_POCKET
Q88XC3,0,0,0,0,0,0,9.54460334777832,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q89121,0,0,0,0,0,0,1.9725778102874756,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q89187,0,0,0,0,0,0,3.5548346042633057,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q89269,0,0,0,0,0,0,1.6435575485229492,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q893S5,0,0,0,0,0,0,10.169709205627441,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q89443,0,0,0,0,0,0,3.0788416862487793,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q89536,0,0,0,0,0,0,1.9222846031188965,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q89576,0,0,0,0,0,0,2.3051021099090576,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q89662,0,0,0,0,0,0,1.8721013069152832,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q89940,0,0,0,0,0,0,1.6901800632476807,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q89K28,0,0,0,0,0,0,6.248245716094971,BLOCKED_AFDB_P2RANK_NO_POCKET
Q89UG2,0,0,0,0,0,0,5.565671920776367,BLOCKED_AFDB_P2RANK_NO_POCKET
Q89UG3,0,0,0,0,0,0,6.6241068840026855,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8BB04,0,0,0,0,0,0,3.0783846378326416,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8BB16,0,0,0,0,0,0,1.716414213180542,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8BB26,0,0,0,0,0,0,1.6804015636444092,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8BDD7,0,0,0,0,0,0,2.63258957862854,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8BGB8,0,0,0,0,0,0,7.710272789001465,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8BHC1,0,0,0,0,0,0,7.4492950439453125,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8BHD0,0,0,0,0,0,0,7.773119688034058,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8BHH2,0,0,0,0,0,0,8.106774806976318,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8BHT6,0,0,0,0,0,0,13.059665441513062,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8BNV1,0,0,0,0,0,0,10.44874882698059,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8BU27,0,0,0,0,0,0,8.238630771636963,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8BW41,0,0,0,0,0,0,16.049885988235474,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8C398,0,0,0,0,0,0,8.876955032348633,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8C7K6,0,0,0,0,0,0,13.122114896774292,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8CBY0,0,0,0,0,0,0,5.494749546051025,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8CIW5,0,0,0,0,0,0,11.8329176902771,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8CND1,0,0,0,0,0,0,5.503847599029541,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8CNS1,0,0,0,0,0,0,8.078869819641113,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8CRK4,0,0,0,0,0,0,7.53337836265564,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8CWW4,0,0,0,0,0,0,8.363825798034668,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8CXZ8,0,0,0,0,0,0,2.957709312438965,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8DC44,0,0,0,0,0,0,5.997098445892334,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8DHW8,0,0,0,0,0,0,5.935204744338989,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8DK85,0,0,0,0,0,0,5.552481651306152,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8DQ04,0,0,0,0,0,0,21.73008441925049,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8E280,0,0,0,0,0,0,7.4026196002960205,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8ERX9,0,0,0,0,0,0,8.410354375839233,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8ES79,0,0,0,0,0,0,5.628254652023315,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8FDI4,0,0,0,0,0,0,3.0133423805236816,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8FHF4,0,0,0,0,0,0,1.6454150676727295,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8FKG1,0,0,0,0,0,0,3.4237661361694336,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8FQX3,0,0,0,0,0,0,6.8683624267578125,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8FQX4,0,0,0,0,0,0,5.795534133911133,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8FTB1,0,0,0,0,0,0,10.39784026145935,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8FXK7,0,0,0,0,0,0,8.81322979927063,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8FZW4,0,0,0,0,0,0,6.090313196182251,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8G2P9,0,0,0,0,0,0,5.934795618057251,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8G2Q0,0,0,0,0,0,0,6.073739528656006,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8G767,0,0,0,0,0,0,5.357547760009766,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8GBW6,0,0,0,0,0,0,10.136063575744629,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8H215,0,0,0,0,0,0,5.32402491569519,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8ICR0,0,0,0,0,0,0,9.880884170532227,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8IHZ9,0,0,0,0,0,0,8.950197696685791,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8IJ32,0,0,0,0,0,0,11.186062335968018,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8IWT0,0,0,0,0,0,0,8.944512844085693,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8JL72,0,0,0,0,0,0,2.9294965267181396,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8JSP9,0,0,0,0,0,0,3.2767133712768555,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8K0C4,0,0,0,0,0,0,9.99032974243164,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8K1M6,0,0,0,0,0,0,10.454013109207153,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8K386,0,0,0,0,0,0,8.506774187088013,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8K9X8,0,0,0,0,0,0,7.626544237136841,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8KAZ0,0,0,0,0,0,0,1.6722993850708008,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8KBX0,0,0,0,0,0,0,3.0113093852996826,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8KRR5,0,0,0,0,0,0,7.058891534805298,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8MBG5,0,0,0,0,0,0,1.7580790519714355,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8MBK3,0,0,0,0,0,0,3.171370029449463,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8MBQ4,0,0,0,0,0,0,4.334082126617432,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8MIU0,0,0,0,0,0,0,2.6706435680389404,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8MJ14,0,0,0,0,0,0,1.6163854598999023,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8MXS1,0,0,0,0,0,0,7.726939916610718,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8N490,0,0,0,0,0,0,9.38912844657898,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8N4Z0,0,0,0,0,0,0,9.133209228515625,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8N841,0,0,0,0,0,0,10.884539127349854,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8N8W4,0,0,0,0,0,0,10.642705202102661,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8NBM8,0,0,0,0,0,0,9.078401803970337,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8NBQ5,0,0,0,0,0,0,9.03634762763977,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8NFV4,0,0,0,0,0,0,8.16497015953064,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8NHH1,0,0,0,0,0,0,10.360117435455322,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8NHY0,0,0,0,0,0,0,9.595418691635132,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8NQA1,0,0,0,0,0,0,8.976268768310547,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8NQU4,0,0,0,0,0,0,7.675583124160767,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8NX62,0,0,0,0,0,0,7.2189812660217285,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8NXG7,0,0,0,0,0,0,8.707619667053223,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8NZL9,0,0,0,0,0,0,5.272014379501343,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8PC73,0,0,0,0,0,0,5.896178960800171,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8PU50,0,0,0,0,0,0,8.31534457206726,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8PXA0,0,0,0,0,0,0,5.766876459121704,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8PZ49,0,0,0,0,0,0,6.116552114486694,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8PZH6,0,0,0,0,0,0,7.034966230392456,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8QMP8,0,0,0,0,0,0,1.6777853965759277,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8QMQ7,0,0,0,0,0,0,1.710350513458252,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8QMV9,0,0,0,0,0,0,1.6996712684631348,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8QQ21,0,0,0,0,0,0,1.922595500946045,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8R0F8,0,0,0,0,0,0,8.16029977798462,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8R146,0,0,0,0,0,0,9.89093804359436,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8R8W3,0,0,0,0,0,0,20.8037371635437,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8RC41,0,0,0,0,0,0,5.5781450271606445,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8RDK1,0,0,0,0,0,0,5.84108567237854,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8RP98,0,0,0,0,0,0,6.058563709259033,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8RPY7,0,0,0,0,0,0,5.362854719161987,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8RQD2,0,0,0,0,0,0,5.351694822311401,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8SDC3,0,0,0,0,0,0,1.6279480457305908,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8TFG7,0,0,0,0,0,0,8.3219735622406,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8TJZ5,0,0,0,0,0,0,7.2217607498168945,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8TN68,0,0,0,0,0,0,3.839428663253784,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8TQQ6,0,0,0,0,0,0,9.752216815948486,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8TS72,0,0,0,0,0,0,1.626753568649292,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8TS73,0,0,0,0,0,0,1.582991123199463,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8TTA5,0,0,0,0,0,0,4.021609306335449,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8TTA9,0,0,0,0,0,0,1.6187617778778076,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8TU02,0,0,0,0,0,0,5.39652419090271,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8TU04,0,0,0,0,0,0,6.5081353187561035,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8TU05,0,0,0,0,0,0,5.216585397720337,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8TUV8,0,0,0,0,0,0,9.23373532295227,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8TVA7,0,0,0,0,0,0,5.861514568328857,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8TVE9,0,0,0,0,0,0,8.089144945144653,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8TVM0,0,0,0,0,0,0,1.7070555686950684,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8U0B9,0,0,0,0,0,0,5.986788988113403,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8U4J0,0,0,0,0,0,0,10.035274982452393,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8UC22,0,0,0,0,0,0,5.447481155395508,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8UCS6,0,0,0,0,0,0,5.602403163909912,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8UCS8,0,0,0,0,0,0,6.382847785949707,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8UFS9,0,0,0,0,0,0,5.382996559143066,BLOCKED_AFDB_P2RANK_NO_POCKET
Q8UVX8,0,0,0,0,0,0,1.6767351627349854,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8V2K9,0,0,0,0,0,0,1.8625214099884033,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8V2R8,0,0,0,0,0,0,21.112261533737183,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8V2Y0,0,0,0,0,0,0,2.624382257461548,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8V3U0,0,0,0,0,0,0,1.6348426342010498,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8V437,0,0,0,0,0,0,1.8329238891601562,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8V4S4,0,0,0,0,0,0,1.889054298400879,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8V9T7,0,0,0,0,0,0,1.9700381755828857,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8V9U2,0,0,0,0,0,0,1.8950788974761963,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8VCI0,0,0,0,0,0,0,9.907310962677002,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8VEJ1,0,0,0,0,0,0,7.9436194896698,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8VHP8,0,0,0,0,0,0,7.922252893447876,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8VHQ4,0,0,0,0,0,0,8.683039903640747,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8VID5,0,0,0,0,0,0,10.236447811126709,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8W3Z3,0,0,0,0,0,0,2.5629818439483643,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8WMS6,0,0,0,0,0,0,1.6844236850738525,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
Q8WXH6,0,0,0,0,0,0,7.885949373245239,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
Q8WZ82,0,0,0,0,0,0,10.53943395614624,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
