UniprotID,f3_missing_valid_pocket_member,final_missing_pocket_member,phase1_100uid_member,phase1_result_if_any,sampling_stratum_if_available,sequence_source,sequence_length,sequence_sha256,pre_attempt_esm2_3b_cache_status,pre_attempt_pocket_node_cache_status,pre_attempt_gvp_cache_status,afdb_structure_status,afdb_http_status,afdb_model_version,afdb_structure_sha256,accession_review_status,reviewed_accession_candidate,reviewed_accession_action,p2rank_status,p2rank_version,p2rank_command,p2rank_top_pocket_rank,p2rank_top_pocket_score,p2rank_pocket_residue_count,pocket_source,evidence_tier,esm2_3b_status,esm_node_feature_shape,gvp_status,same_pocket_for_esm_node_and_gvp,loader_validation_called,loader_validation_status,dataset_len,dataset0_constructed,staged_asset_manifest_rows,formal_assets_mutated,production_pool_mutated,production_d4_mutated,final_status,final_status_reason,retryable,wall_sec,notes
Q9H9Y4,True,False,False,,,local_payload_uid2seq,310,998731fc99bbde88362feb858f9703c8d1281a449d38f681830e80aa66172983,cache_miss,cache_miss,cache_miss,PASS,200,v6,fba91d1e4391c2d719e63ee1bf8414becb9707a886f21fc9b535416de2dde985,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9H9Y4/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9H9Y4/p2rank/Q9H9Y4.ds,1,9.73,12,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[12, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.090109825134277,
Q9HAC7,True,True,False,,,local_payload_uid2seq,438,975e9d95e77f8ee24b16a2ffcd8e1d2f849026f3a27229bbc3ade85d416470b7,cache_miss,cache_miss,cache_miss,PASS,200,v6,1c330275894cc8c6e373d04aed6e3aef890a0f2b1bd2ef0a61f2a77ce098a1a2,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9HAC7/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9HAC7/p2rank/Q9HAC7.ds,1,8.92,18,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[18, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.626241207122803,
Q9HDU9,True,True,False,,,local_payload_uid2seq,601,7ac94a382b23a428a171fe4f8c0de894c3296795b41f96df23714b70d7442f14,cache_miss,cache_miss,cache_miss,PASS,200,v6,b3e2bd67baef488b044f1d0cd9b9c519a924421e8efc8a0ce62d9b3edf1743f7,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9HDU9/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9HDU9/p2rank/Q9HDU9.ds,1,38.37,40,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[40, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,9.222097635269165,
Q9HKS9,True,True,False,,,local_payload_uid2seq,396,9061ad4622807db5d9e6989e02eaed950a40541d0a1122049230524945809c26,cache_miss,cache_miss,cache_miss,PASS,200,v6,40f561ceb83ed639fd8a93f51f953e3afd3430913ad8f57a07e7129338865fa1,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9HKS9/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9HKS9/p2rank/Q9HKS9.ds,1,128.33,87,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[87, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.333045721054077,
Q9HKT2,True,True,False,,,local_payload_uid2seq,94,a439d0c2f396d26809827ac9fd73d28de61199f81927034a9c9c020457e727dc,cache_miss,cache_miss,cache_miss,PASS,200,v6,6a718ba9ad802cea0343ad8020242e04d5157f5dd6add84c44ff6f853c4747cc,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9HKT2/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9HKT2/p2rank/Q9HKT2.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.591531753540039,
Q9HP73,True,True,False,,,local_payload_uid2seq,91,27812c6fd7227306cd91b2770898dec8ae7ff19983b10f57ddb6345de7e296bc,cache_miss,cache_miss,cache_miss,PASS,200,v6,1bf01db8eab246c31674013173b661e405610b86c4abc3b8a062682187f707d7,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9HP73/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9HP73/p2rank/Q9HP73.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.575265645980835,
Q9HUU6,True,True,False,,,local_payload_uid2seq,101,f347b05ce95c8fab079c04cd478b4a4f5f5af20ae0d0f31ffd49fc04dca14149,cache_miss,cache_miss,cache_miss,PASS,200,v6,538f699729ff645671c23fc2800acb307c9a36930423f192ffdebc3536cd049c,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9HUU6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9HUU6/p2rank/Q9HUU6.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.860518217086792,
Q9HUU8,True,True,False,,,local_payload_uid2seq,100,4f120a42914dd9cfb3bc449e07bcbc2cb00f4cf8c708d7500d8809ba7c2d0d3b,cache_miss,cache_miss,cache_miss,PASS,200,v6,506b0a0728a2cee7e156832f667f8b5e5109b334e2448c913118d6cc6ac15207,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9HUU8/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9HUU8/p2rank/Q9HUU8.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.330557346343994,
Q9HVT9,True,True,False,,,local_payload_uid2seq,96,c31bc0e86610279f33c9d84efd90df5e408fd1fc1960894b6ef48c29d620836a,cache_miss,cache_miss,cache_miss,PASS,200,v6,aa8b00088ff0399e2d9141a09238cb1ea46e66fee4ef6aab0db880a41ac1698b,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9HVT9/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9HVT9/p2rank/Q9HVT9.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.264593839645386,
Q9HWH9,True,True,False,,,local_payload_uid2seq,351,b885b124012100fabf5bea69ab8c6cb23f637b23c363a6bd261e45f573e86a9d,cache_miss,cache_miss,cache_miss,PASS,200,v6,7c4a3d86621647f26b482e5460ceeacbc1ee92a4b41dfea70b50d811b7f422fb,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9HWH9/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9HWH9/p2rank/Q9HWH9.ds,1,56.02,35,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[35, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,9.21299433708191,
Q9I0F2,True,True,False,,,local_payload_uid2seq,304,9ed0eb0debef8a4bf472a4f9541e707dc8bd19dc67ea93d7f26806af85252a93,cache_miss,cache_miss,cache_miss,PASS,200,v6,5c943f2e922ffe48bac8cfe4bd955f8058b96315407b58e9bf115ba2408e053e,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9I0F2/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9I0F2/p2rank/Q9I0F2.ds,1,23.16,29,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[29, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.897910118103027,
Q9I0J2,True,True,False,,,local_payload_uid2seq,102,6e1b88da561661590e1ca7727896d0233a362e88bfeaf48c1d7254b97177249e,cache_miss,cache_miss,cache_miss,PASS,200,v6,2412e50d16a782db6d86e7b2252058c506d4a4fd4bc1aa9fe33f5b96bae15b60,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9I0J2/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9I0J2/p2rank/Q9I0J2.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.934714078903198,
Q9I0K1,True,True,False,,,local_payload_uid2seq,137,9dc057c19abf8633a03bd96bf073bf1b4e624e6d4ea239d9eacf4b75d0eb36a7,cache_miss,cache_miss,cache_miss,PASS,200,v6,ee7db731dae526bd24bdc79e7597d10dc65d89e70768e4138362c24113c68fab,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9I0K1/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9I0K1/p2rank/Q9I0K1.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,7.43524169921875,
Q9I7X6,True,True,False,,,local_payload_uid2seq,456,408a6072765782b60cbe9a54dd5b66e885891e5f367981639ab808bec896958e,cache_miss,cache_miss,cache_miss,PASS,200,v6,6bbf5688c6368d476e7214c1b566a9658f2d28aa0119b3ef10ab90a96868ca78,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9I7X6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9I7X6/p2rank/Q9I7X6.ds,1,51.3,49,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[49, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.645142316818237,
Q9IAX2,True,True,False,,,local_payload_uid2seq,279,5786ce55c00bd2e518d078ba5f9eafa85369078f23fe28b043739a0a8ea7aba9,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.9006712436676025,
Q9ICP7,True,True,False,,,local_payload_uid2seq,286,d91e87b3f05a6bd513d666c7a85f9bbf469a6530435d2ceca63c6779046a7894,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,2.3119144439697266,
Q9IG45,True,True,False,,,local_payload_uid2seq,317,a003cc5d8321eb6b2656c3d6d2cd6df5f4b67472eab31b1f0456be9947e1928b,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,3.83860445022583,
Q9IKD2,True,True,False,,,local_payload_uid2seq,439,4b4d98708bec9b0a6f0c07f57254815ed0b67fc5a81ddf695802d20adf491b45,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.9163742065429688,
Q9INI4,True,True,False,,,local_payload_uid2seq,720,a583716e40d5b91de19f756ce8d9c91e4320dbcc437b7e003eeec79ca79d3113,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.9483795166015625,
Q9IR51,True,True,True,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,OLD_POOL_WITHOUT_POCKET_INTERSECT_FINAL_MISSING,local_payload_uid2seq,286,ef901c6be6d79f78046585fa935d1bd893f8009df605604a71320f440c8955cb,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6057329177856445,
Q9IV54,True,True,False,,,local_payload_uid2seq,463,f1352d758a3a960571d7e4b15f7211467ca6de3f273b5ae0541cd6e9b78be066,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,3.5873992443084717,
Q9IZK2,True,True,False,,,local_payload_uid2seq,440,a80704937e8fb47c870415aba98c665944d5e8aeebe85589023b1825adb99e7a,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.7020225524902344,
Q9IZT2,True,True,False,,,local_payload_uid2seq,860,0582e448c00e59394990601c0173c124c674595ec3339edf886ecb5e3f636224,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,2.964606761932373,
Q9IZU7,True,True,False,,,local_payload_uid2seq,216,8aa8eee3802a6e94fe914a99d321deceea91082ab6ca042574bcde64eec8cf16,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.9272985458374023,
Q9J509,True,True,False,,,local_payload_uid2seq,292,9997c99bec4e880cc3780d1646179b2bb45251d57a78f0365949e90a3d5eaf48,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.694004774093628,
Q9J523,True,True,False,,,local_payload_uid2seq,303,1612e7eb81b26f7fa52824964b5bc2e1f8ddc3b72bba4a16fd0adcdba0aef224,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,4.510628700256348,
Q9J579,True,True,False,,,local_payload_uid2seq,235,1858b8e6bb7d4d289b8cd1fd56efe9502185dc9620502ece72b86f6228b7b978,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6234691143035889,
Q9J584,True,True,False,,,local_payload_uid2seq,851,79dd2ff52c8ee1c8ec08247d28c0d562ff8b83992e38a979536cf676312e3e16,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.58782958984375,
Q9J592,True,True,False,,,local_payload_uid2seq,166,2d7eb9b72f5d2242fa1f7d915bc84440d7fab853878b7fe507a84e6743e57506,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6647355556488037,
Q9J5B1,True,True,False,,,local_payload_uid2seq,444,1c5cbc2c3c987ad93348c8673fe0f8be2932e17e7d0a7bcd7e437fffd10640ac,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6223466396331787,
Q9J5C7,True,True,False,,,local_payload_uid2seq,94,788a5c27ef654396936b10455c7cc88de5b9f408b832a751e975b41429caed96,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,2.632411479949951,
Q9J5G5,True,True,False,,,local_payload_uid2seq,145,26669eb6738ea1f63a624535b4c5d933fdddd537c04ba28a8c04454930259ffc,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6153488159179688,
Q9J5H2,True,True,False,,,local_payload_uid2seq,124,86af46152c50b9a408f0693abe5dc248ea220f62ad5bdbaeca70c50def19e09e,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6602556705474854,
Q9JFA8,True,True,False,,,local_payload_uid2seq,844,14458fe2c7d4361c5e251f8a2d51358c1a979fb8d9e728bfdaaaf80d26b49b59,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6473090648651123,
Q9JFB7,True,True,False,,,local_payload_uid2seq,177,c6e77e60297f9c992751adb3bd2fba222795ffb03e86077524b850e4b95e0cd3,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.718841791152954,
